"MLE","NBE","MCMC"
6.16204010517033e-09,0,3.3474632109547e-06
0.0116271994768225,0.00110624375520274,0.0176151954345695
4.09344131077028e-17,0,2.66511335950993e-10
1.8605424366123,1.75185167789459,1.44886465884509
0.151408793267226,0.128344532102346,0.158990678504934
0.735297715741188,0.636771202087402,0.652885299540665
2.15226925677399,1.90255254507065,1.61960916924292
0.0108622072824768,0.0038312510587275,0.0164460747998909
1.01769745196054,0.960364460945129,0.856859009607302
7.58755893583546e-05,1.81291096239298e-29,0.000556387279697037
0.0349726277299017,0.0328087573871017,0.0451592727603445
0.173416183199088,0.142049364745617,0.180693281262185
0.00742139452293428,0.00101034279214218,0.0120173104814218
1.4165342740225,1.38078814744949,1.14801552127724
0.0144691958113482,0.00237731490051374,0.0217776987357353
0.00613446320387911,0.00100441026734188,0.0102934037686149
0.00123263729521109,1.99972269854243e-07,0.00328735543215933
0.0887140119009356,0.0806156471371651,0.102136598195157
0.41518392457328,0.341948315501213,0.400435415382578
1.37938196104522,1.3447333574295,1.12500859935942
0.000512977439031829,3.45052109172565e-12,0.00172843418019216
0.0149115589055593,0.0139614487998188,0.0223030789764025
0.0050645495188108,0.000466972676804289,0.00939013374889487
1.23142877305735,1.18626940250397,1.02055958673288
0.00306078895769054,6.93536276230589e-05,0.0063539149979439
3.22238382492329,2.16616487503052,2.2757487538645
0.0199417834129136,0.00768804363906384,0.028320023281605
1.43257217100086e-05,0,0.00019994476394428
0.784067586623527,0.684400975704193,0.69172877315977
9.07019052187107e-06,0,0.000157541529123392
1.66167092269592,1.6070619225502,1.32198726191289
0.0263440682609683,0.0188842620700598,0.0346344434844135
0.568651255889423,0.471292972564697,0.52473558019325
0.000307398903282762,2.26041565467689e-15,0.0012601541727009
0.286487884326652,0.228766053915024,0.276575122474454
0.000343660258237667,8.27124022281822e-14,0.00140054865968608
0.00452660921122286,0.000176736357389018,0.00808460555128866
1.57096395396349,1.53242373466492,1.24830776186814
0.175835219468081,0.144140504300594,0.181694296543443
0.0126969575877912,0.0101946622598916,0.0183364641032612
0.0262387291981948,0.0219887588173151,0.0341228912304171
1.06594851621599,1.00075617432594,0.891364562833358
2.75346420114298,2.15055811405182,2.00422276081556
0.00460144829662344,0.000308414528262801,0.00854565145995374
1.45017756721403,1.43021017313004,1.17231198207447
0.276824806880882,0.229829683899879,0.274051104535564
0.0299330988530756,0.0100019332021475,0.0391102368583789
0.000867809579273561,2.98480667959566e-09,0.00251761111065285
0.384798626526614,0.315076217055321,0.370512342113332
0.0131535297425286,0.00532461167313159,0.0202236073100873
0.00324862274178507,2.14859710467863e-05,0.00690421305304541
0.0853979053800282,0.0680848881602287,0.097080363415473
0.0328548556929242,0.0152295897714794,0.0423115805483212
0.00739501992626287,0.00241606065537781,0.0129300370827521
2.57434368221095e-05,0,0.000265210975738229
0.000405717354099383,5.53254833032856e-13,0.00147642072610884
0.0374716903232496,0.0266057839617133,0.0471316433559135
0.000369058331942996,1.07040837646474e-13,0.00139008212199499
1.37156638433495,1.33776038885117,1.11461679115084
0.130369005966936,0.10869687050581,0.138699019896237
0.00794976001585038,0.000380886078346521,0.012695520310798
0.00750789556693126,0.00156636181054637,0.0126890971069011
0.000123012035562706,2.890627284711e-23,0.000751568039822843
0.0101882300280753,0.00188654870726168,0.0165243808149124
0.128400286307284,0.108710519969463,0.137129769188929
0.00012476348906718,3.41826229746971e-23,0.000684389771115054
1.13798305892436,1.09384030103683,0.947679633702543
0.00574015723226264,0.000837160478113219,0.00996980244591084
0.031066955871171,0.0284732403233647,0.039512665360791
2.11590689172696,1.89081543684006,1.61728755913885
0.0120821383015918,0.00409219972789288,0.0183589410453367
0.00125215378677829,6.25826803712926e-08,0.00311824337662605
0.0891757512343845,0.0749798193573952,0.0980433161255214
0.95599683453273,0.882777452468872,0.821474297376761
0.705075898129764,0.605853468179703,0.624888093920163
0.00118307944404066,3.10145651383209e-08,0.00299120929596597
0.0418989382181439,0.0365415792912245,0.0524602551781505
0.00720431252848451,0.00164458231301978,0.0117509955170676
0.740267831045414,0.646841764450073,0.653728642571797
0.00604187238405583,0.00161186291370541,0.0103469613601138
0.000157716204205708,3.36946173088309e-20,0.000812607108144906
6.30599192744417e-05,5.97532064601949e-32,0.000440116733656805
1.00748478856793,0.936428725719452,0.857191475274472
0.00773134520412171,0.00211484608007595,0.0129703721074577
1.42715037509008,1.38545835018158,1.16029755582674
0.00771925058873077,0.00149184674955904,0.0131786405555281
0.00525090103054254,0.000414201727835461,0.00925260594181359
0.234213576861959,0.187744252383709,0.242950320224972
4.68325717556906e-11,0,2.81093509741427e-07
0.00570518919758116,0.00170850253198296,0.0102086167089098
1.74393457996235,1.67033672332764,1.37644336565392
1.84371188403804,1.78094786405563,1.43139291881992
0.580961153959672,0.484029591083527,0.531067737286353
0.00299591675604224,2.18750392377842e-05,0.00630387881615953
0.00986953621820081,0.0048891658661887,0.0157441444333205
3.03160642988877e-05,0,0.000288796678100543
0.0387330904237367,0.0342485150322318,0.0495059635252468
0.0145700698106848,0.00730578391812742,0.0212632838236877
0.0131598891705993,0.00362515484448522,0.0192303902720146
0.0141037883166292,0.0120343030430377,0.0201118562170922
0.0214111983099295,0.00380550615955144,0.0302009788580327
0.00515438099806996,0.000362514809239656,0.00927972691129859
0.00227429112912536,6.17058753960009e-06,0.00486723861584948
0.0202332381336927,0.0156283765099943,0.0289536232269152
0.0163885655603273,0.0131862405687571,0.0236207235123923
1.78711364860038,1.68982428312302,1.38956308308682
2.05342745295386,1.84758996963501,1.56229538915009
0.00472544243418148,0.000207763885555323,0.00862267445584153
0.00455456211076237,0.000142434233566746,0.0084590380886504
0.00716690033855963,0.00162293267203495,0.0119454563181121
